Time_UTC,Pvol_mm,Pvol_QC,Ta_C,Ta_QC,RH_%,RH_QC,Pmsl_hPa,Pmsl_QC,Vmean_m/s,Vmean_QC,Vdir_deg,Vdir_QC,Vg_m/s,Vg_QC
2015-07-24T18:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-24T19:00:00Z,0,G,16.6,G,59,G,1013.1,G,2.2,G,213,G,5.4,G
2015-07-24T19:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-24T19:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-24T19:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-24T20:00:00Z,0,G,15.8,G,66,G,1013,G,0.8,G,165,G,4.1,G
2015-07-24T20:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-24T20:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-24T20:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-24T21:00:00Z,0,G,14.9,G,73,G,1012.9,G,1.3,G,162,G,2.5,G
2015-07-24T21:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-24T21:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-24T21:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-24T22:00:00Z,0,G,14.4,G,75,G,1012.7,G,1.6,G,145,G,3.1,G
2015-07-24T22:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-24T22:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-24T22:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-24T23:00:00Z,0,G,13.9,G,80,G,1012.4,G,1.8,G,154,G,3.5,G
2015-07-24T23:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-24T23:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-24T23:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T00:00:00Z,0,G,13.8,G,80,G,1012,G,1.4,G,144,G,3.3,G
2015-07-25T00:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T00:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T00:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T01:00:00Z,0,G,13.1,G,81,G,1011.4,G,0.5,G,122,G,3,G
2015-07-25T01:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T01:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T01:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T02:00:00Z,0,G,12.4,G,83,G,1011.1,G,0.8,G,31,G,2.1,G
2015-07-25T02:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T02:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T02:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T03:00:00Z,0,G,11.8,G,85,G,1010.6,G,0.9,G,32,G,2,G
2015-07-25T03:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T03:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T03:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T04:00:00Z,0,G,11.9,G,85,G,1010.2,G,1,G,32,G,1.8,G
2015-07-25T04:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T04:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T04:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T05:00:00Z,0,G,12.3,G,82,G,1009.6,G,1.6,G,62,G,2.4,G
2015-07-25T05:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T05:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T05:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T06:00:00Z,0,G,12.8,G,80,G,1008.8,G,1.8,G,42,G,3.2,G
2015-07-25T06:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T06:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T06:45:00Z,0.2,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T07:00:00Z,0,G,12.9,G,80,G,1008.2,G,1.6,G,66,G,3,G
2015-07-25T07:15:00Z,0.3,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T07:30:00Z,0.2,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T07:45:00Z,0.1,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T08:00:00Z,0.3,G,12.6,G,87,G,1007.7,G,1.6,G,45,G,3.3,G
2015-07-25T08:15:00Z,0.4,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T08:30:00Z,0.1,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T08:45:00Z,0.1,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T09:00:00Z,0,G,13,G,89,G,1006.8,G,2.4,G,55,G,4.5,G
2015-07-25T09:15:00Z,0.1,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T09:30:00Z,0.1,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T09:45:00Z,0.2,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T10:00:00Z,0.6,G,13.4,G,90,G,1005.4,G,2.5,G,58,G,5.3,G
2015-07-25T10:15:00Z,0.3,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T10:30:00Z,0.2,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T10:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T11:00:00Z,0,G,13.7,G,88,G,1004,G,2.8,G,41,G,7.1,G
2015-07-25T11:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T11:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T11:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T12:00:00Z,0,G,14.3,G,83,G,1002.4,G,3.9,G,41,G,8.3,G
2015-07-25T12:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T12:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T12:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T13:00:00Z,0.1,G,13.7,G,86,G,1001.8,G,3.2,G,36,G,8.4,G
2015-07-25T13:15:00Z,0.6,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T13:30:00Z,1.9,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T13:45:00Z,1.6,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T14:00:00Z,0.3,G,13.2,G,92,G,1001.2,G,3.5,G,45,G,8,G
2015-07-25T14:15:00Z,0.3,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T14:30:00Z,0.2,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T14:45:00Z,0.2,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T15:00:00Z,0.1,G,12.9,G,93,G,1000.4,G,2.9,G,39,G,9,G
2015-07-25T15:15:00Z,0.1,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T15:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T15:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T16:00:00Z,0,G,12.8,G,93,G,999.7,G,3.2,G,43,G,11.3,G
2015-07-25T16:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T16:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T16:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T17:00:00Z,0,G,12.5,G,93,G,998.7,G,3.7,G,40,G,8.5,G
2015-07-25T17:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T17:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T17:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T18:00:00Z,0,G,12.7,G,93,G,998.2,G,3.1,G,39,G,8.7,G
2015-07-25T18:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T18:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T18:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T19:00:00Z,0,G,12.9,G,94,G,997.7,G,2.9,G,39,G,6.9,G
2015-07-25T19:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T19:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T19:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T20:00:00Z,0,G,12.9,G,94,G,997.7,G,3,G,42,G,6.5,G
2015-07-25T20:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T20:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T20:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T21:00:00Z,0,G,12.9,G,94,G,997.2,G,2.4,G,36,G,6.2,G
2015-07-25T21:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T21:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T21:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T22:00:00Z,0,G,13,G,94,G,996.4,G,1.7,G,41,G,5.8,G
2015-07-25T22:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T22:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T22:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T23:00:00Z,0,G,13,G,94,G,995.5,G,1.8,G,29,G,5.6,G
2015-07-25T23:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T23:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-25T23:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T00:00:00Z,0,G,13.1,G,94,G,995.1,G,1,G,9,G,3.9,G
2015-07-26T00:15:00Z,0.2,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T00:30:00Z,0.7,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T00:45:00Z,0.4,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T01:00:00Z,2.2,G,13.1,G,95,G,994.4,G,1.1,G,31,G,3.7,G
2015-07-26T01:15:00Z,0.4,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T01:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T01:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T02:00:00Z,0,G,13.1,G,95,G,993.9,G,1.6,G,320,G,2.7,G
2015-07-26T02:15:00Z,2.5,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T02:30:00Z,1.4,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T02:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T03:00:00Z,0.3,G,12.9,G,96,G,993.3,G,1.5,G,358,G,3.3,G
2015-07-26T03:15:00Z,3,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T03:30:00Z,1.1,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T03:45:00Z,2.4,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T04:00:00Z,3.2,G,12.8,G,96,G,993.4,G,1.5,G,312,G,3.4,G
2015-07-26T04:15:00Z,0.9,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T04:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T04:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T05:00:00Z,0,G,13,G,96,G,993.6,G,1.6,G,263,G,3.9,G
2015-07-26T05:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T05:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T05:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T06:00:00Z,0,G,13.1,G,96,G,993.7,G,3.5,G,272,G,6.6,G
2015-07-26T06:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T06:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T06:45:00Z,0.1,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T07:00:00Z,0.2,G,13.5,G,95,G,994.5,G,4.2,G,268,G,8,G
2015-07-26T07:15:00Z,0.1,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T07:30:00Z,0.1,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T07:45:00Z,0.3,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T08:00:00Z,0,G,14,G,93,G,995.2,G,5.4,G,266,G,11.3,G
2015-07-26T08:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T08:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T08:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T09:00:00Z,0,G,13.9,G,91,G,995.9,G,5.8,G,257,G,10.9,G
2015-07-26T09:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T09:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T09:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T10:00:00Z,0.1,G,13.6,G,90,G,996.9,G,6.1,G,254,G,10.9,G
2015-07-26T10:15:00Z,0.1,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T10:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T10:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T11:00:00Z,0,G,13.4,G,90,G,997.7,G,6,G,249,G,13.1,G
2015-07-26T11:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T11:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T11:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T12:00:00Z,0,G,15,G,79,G,998.5,G,7.1,G,253,G,12.1,G
2015-07-26T12:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T12:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T12:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T13:00:00Z,0,G,15.1,G,78,G,998.8,G,5.7,G,249,G,12,G
2015-07-26T13:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T13:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T13:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T14:00:00Z,0.1,G,14,G,86,G,998.8,G,3.7,G,257,G,10.8,G
2015-07-26T14:15:00Z,0.1,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T14:30:00Z,0.9,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T14:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T15:00:00Z,0,G,15.7,G,83,G,998.8,G,6.3,G,247,G,11.1,G
2015-07-26T15:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T15:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T15:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T16:00:00Z,0,G,16,G,80,G,998.9,G,5.8,G,238,G,13.7,G
2015-07-26T16:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T16:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T16:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T17:00:00Z,0,G,15.3,G,80,G,999.3,G,7.6,G,237,G,14.1,G
2015-07-26T17:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T17:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T17:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T18:00:00Z,0,G,14.8,G,80,G,999.6,G,7.8,G,233,G,16.9,G
2015-07-26T18:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T18:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T18:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T19:00:00Z,0,G,14.5,G,78,G,999.9,G,6.5,G,244,G,15.8,G
2015-07-26T19:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T19:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T19:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T20:00:00Z,0,G,14.4,G,78,G,1000.2,G,7.7,G,243,G,14.4,G
2015-07-26T20:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T20:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T20:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T21:00:00Z,0,G,14,G,76,G,1000.6,G,6.8,G,241,G,13.9,G
2015-07-26T21:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T21:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T21:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T22:00:00Z,0,G,13.9,G,78,G,1000.9,G,6.1,G,238,G,11.4,G
2015-07-26T22:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T22:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T22:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T23:00:00Z,0,G,13.5,G,75,G,1001.2,G,5.7,G,238,G,12.3,G
2015-07-26T23:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T23:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-26T23:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T00:00:00Z,0,G,13.3,G,76,G,1001.4,G,4.8,G,238,G,11.1,G
2015-07-27T00:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T00:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T00:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T01:00:00Z,0,G,13.2,G,78,G,1001.4,G,3.8,G,227,G,9.4,G
2015-07-27T01:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T01:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T01:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T02:00:00Z,0,G,13,G,77,G,1001.4,G,3.1,G,218,G,8.2,G
2015-07-27T02:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T02:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T02:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T03:00:00Z,0,G,12.8,G,77,G,1001.7,G,3.3,G,215,G,7.1,G
2015-07-27T03:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T03:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T03:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T04:00:00Z,0,G,12.9,G,74,G,1001.8,G,3.3,G,225,G,7.7,G
2015-07-27T04:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T04:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T04:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T05:00:00Z,0,G,13.1,G,76,G,1001.8,G,2.8,G,215,G,6.5,G
2015-07-27T05:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T05:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T05:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T06:00:00Z,0,G,13.5,G,76,G,1001.7,G,3,G,216,G,7.6,G
2015-07-27T06:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T06:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T06:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T07:00:00Z,0,G,15.1,G,68,G,1001.7,G,3.5,G,195,G,6.3,G
2015-07-27T07:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T07:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T07:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T08:00:00Z,0,G,16.1,G,69,G,1001.8,G,3.7,G,202,G,6.9,G
2015-07-27T08:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T08:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T08:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T09:00:00Z,0,G,15.7,G,74,G,1001.8,G,3.1,G,189,G,7.8,G
2015-07-27T09:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T09:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T09:45:00Z,0.2,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-27T10:00:00Z,0,G,15.3,G,85,G,1001.9,G,2.1,G,170,G,6.8,G
2015-07-27T10:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
